policy_id,customer_id,product_id,agent_id,policy_status,start_date,end_date,annual_premium_usd,sum_assured_usd,payment_frequency,payment_method,underwriting_class,riders,channel,region
POL-001621,CUST-01115,PROD-009,AGT-0021,Active,2021-08-21,2022-08-21,404.62,33978.83,Quarterly,Bank Transfer,Standard,"Disability,Waiver of Premium",Agency,Malaysia
POL-001622,CUST-00419,PROD-003,AGT-0009,Active,2018-08-08,2019-08-08,2125.89,191499.6,Quarterly,Credit Card,Preferred,Accidental Death,Agency,South Korea
POL-001623,CUST-01459,PROD-002,AGT-0011,Active,2021-06-18,2041-06-13,2745.34,232675.82,Annual,Credit Card,Declined,Disability,Digital,Indonesia
POL-001624,CUST-00326,PROD-006,AGT-0025,Cancelled,2022-08-02,2023-08-02,523.39,12995.36,Monthly,Cash,Declined,Hospital Cash,Bancassurance,Singapore
POL-001625,CUST-01415,PROD-010,AGT-0038,Active,2022-08-05,2023-08-05,346.74,25401.65,Monthly,Credit Card,Preferred,,Agency,Singapore
POL-001626,CUST-00446,PROD-012,AGT-0022,Active,2020-02-13,2030-02-10,4567.9,150482.89,Quarterly,Cash,Substandard,"CI Rider,Accidental Death,Disability",Agency,Mainland China
POL-001627,CUST-00127,PROD-014,AGT-0031,Active,2021-09-06,2022-09-06,6815.05,299012.97,Monthly,Auto-Debit,Preferred,Waiver of Premium,Bancassurance,Singapore
POL-001628,CUST-00152,PROD-009,AGT-0022,Active,2023-07-16,2024-07-15,353.76,32255.53,Semi-Annual,Bank Transfer,Preferred,,Agency,Singapore
POL-001629,CUST-00813,PROD-011,AGT-0023,Cancelled,2021-07-23,2051-07-16,5301.02,270355.97,Semi-Annual,Auto-Debit,Standard,"Disability,Accidental Death",Bancassurance,Malaysia
POL-001630,CUST-01490,PROD-013,AGT-0004,Active,2023-03-10,2024-03-09,982.5,97094.75,Quarterly,Bank Transfer,Declined,"Disability,Waiver of Premium,CI Rider",Agency,Vietnam
POL-001631,CUST-00064,PROD-013,AGT-0041,Lapsed,2021-10-26,2022-10-26,2083.58,189897.77,Semi-Annual,Auto-Debit,Substandard,Waiver of Premium,Agency,Vietnam
POL-001632,CUST-00644,PROD-006,AGT-0043,Cancelled,2020-05-15,2021-05-15,681.67,36823.67,Monthly,Cash,Preferred,"Waiver of Premium,CI Rider,Hospital Cash",Agency,South Korea
POL-001633,CUST-00332,PROD-016,AGT-0017,Cancelled,2019-07-25,2020-07-24,1412.22,33337.65,Semi-Annual,Credit Card,Preferred,"Waiver of Premium,CI Rider",Digital,Malaysia
POL-001634,CUST-01168,PROD-008,AGT-0039,Matured,2022-12-19,2023-12-19,2277.19,147734.63,Monthly,Auto-Debit,Substandard,,Bancassurance,Singapore
POL-001635,CUST-01922,PROD-012,AGT-0050,Active,2024-09-13,2034-09-11,4358.42,212265.5,Semi-Annual,Cash,Substandard,,Broker,Vietnam
POL-001636,CUST-00632,PROD-004,AGT-0050,Active,2021-06-12,2022-06-12,2894.96,82090.47,Annual,Cash,Substandard,,Broker,Hong Kong
POL-001637,CUST-00663,PROD-013,AGT-0040,Active,2024-08-08,2025-08-08,1927.9,59194.38,Quarterly,Cash,Standard,,Digital,Indonesia
POL-001638,CUST-00816,PROD-010,AGT-0044,Active,2018-02-26,2019-02-26,405.6,23612.03,Quarterly,Bank Transfer,Standard,"CI Rider,Waiver of Premium",Agency,South Korea
POL-001639,CUST-00625,PROD-004,AGT-0021,Active,2024-06-19,2025-06-19,2020.63,194715.34,Quarterly,Cash,Declined,"CI Rider,Hospital Cash,Waiver of Premium",Agency,Singapore
POL-001640,CUST-00888,PROD-011,AGT-0016,Active,2022-12-27,2052-12-19,8044.89,423562.19,Annual,Auto-Debit,Declined,CI Rider,Agency,Singapore
POL-001641,CUST-00208,PROD-013,AGT-0019,Lapsed,2020-08-26,2021-08-26,1317.9,95211.15,Monthly,Cash,Substandard,"Accidental Death,Hospital Cash",Bancassurance,Hong Kong
POL-001642,CUST-00146,PROD-016,AGT-0008,Active,2022-10-29,2023-10-29,1044.1,46007.51,Semi-Annual,Cash,Preferred,"Accidental Death,Disability",Digital,Singapore
POL-001643,CUST-00665,PROD-003,AGT-0001,Lapsed,2019-05-18,2020-05-17,1973.2,43737.12,Quarterly,Credit Card,Substandard,,Bancassurance,Malaysia
POL-001644,CUST-00553,PROD-003,AGT-0004,Surrendered,2018-12-14,2019-12-14,891.46,27046.15,Annual,Auto-Debit,Declined,"Disability,Waiver of Premium",Agency,Malaysia
POL-001645,CUST-00642,PROD-016,AGT-0037,Surrendered,2022-11-22,2023-11-22,625.05,41905.44,Quarterly,Bank Transfer,Standard,Waiver of Premium,Bancassurance,South Korea
POL-001646,CUST-00354,PROD-009,AGT-0021,Active,2024-01-17,2025-01-16,340.75,30145.23,Monthly,Credit Card,Declined,,Agency,Hong Kong
POL-001647,CUST-01198,PROD-006,AGT-0030,Active,2023-10-21,2024-10-20,627.02,30750.83,Quarterly,Cash,Substandard,Hospital Cash,Bancassurance,Thailand
POL-001648,CUST-00563,PROD-006,AGT-0044,Active,2021-06-22,2022-06-22,645.68,16051.9,Monthly,Auto-Debit,Substandard,"CI Rider,Disability,Hospital Cash",Agency,Vietnam
POL-001649,CUST-01282,PROD-005,AGT-0001,Active,2023-06-05,2024-06-04,1935.25,65683.26,Quarterly,Bank Transfer,Standard,"Waiver of Premium,CI Rider,Hospital Cash",Bancassurance,Hong Kong
POL-001650,CUST-00494,PROD-007,AGT-0020,Cancelled,2021-02-07,2022-02-07,1387.72,92385.39,Monthly,Bank Transfer,Standard,Disability,Broker,South Korea
POL-001651,CUST-01474,PROD-011,AGT-0025,Active,2024-09-03,2054-08-27,10224.12,986729.72,Semi-Annual,Credit Card,Preferred,"Disability,Accidental Death,CI Rider",Bancassurance,Philippines
POL-001652,CUST-01418,PROD-005,AGT-0043,Cancelled,2022-03-31,2023-03-31,1606.82,148808.8,Semi-Annual,Credit Card,Substandard,"Disability,Waiver of Premium,Accidental Death",Agency,Malaysia
POL-001653,CUST-00587,PROD-015,AGT-0021,Active,2018-12-02,2019-12-02,547.83,50211.14,Quarterly,Cash,Standard,"Waiver of Premium,Accidental Death,Disability",Agency,Thailand
POL-001654,CUST-01400,PROD-005,AGT-0001,Active,2018-03-08,2019-03-08,813.62,57700.98,Monthly,Cash,Declined,Hospital Cash,Bancassurance,Singapore
POL-001655,CUST-00865,PROD-011,AGT-0041,Active,2021-07-08,2051-07-01,7284.09,500923.41,Quarterly,Credit Card,Preferred,,Agency,Hong Kong
POL-001656,CUST-00817,PROD-001,AGT-0014,Surrendered,2021-08-04,2026-08-03,5962.75,510067.76,Quarterly,Bank Transfer,Preferred,CI Rider,Agency,Hong Kong
POL-001657,CUST-00295,PROD-008,AGT-0020,Surrendered,2020-11-27,2021-11-27,1522.36,39143.4,Annual,Credit Card,Preferred,,Broker,Philippines
POL-001658,CUST-00521,PROD-009,AGT-0035,Lapsed,2019-11-15,2020-11-14,752.41,24924.73,Quarterly,Bank Transfer,Preferred,"CI Rider,Disability",Broker,Singapore
POL-001659,CUST-00245,PROD-015,AGT-0006,Active,2018-07-05,2019-07-05,648.21,17828.61,Quarterly,Bank Transfer,Standard,Accidental Death,Broker,Indonesia
POL-001660,CUST-00914,PROD-011,AGT-0046,Lapsed,2020-01-02,2049-12-25,6086.34,248304.86,Semi-Annual,Auto-Debit,Declined,Accidental Death,Agency,Indonesia
POL-001661,CUST-00980,PROD-001,AGT-0046,Cancelled,2018-07-30,2023-07-29,6198.51,615155.52,Annual,Auto-Debit,Substandard,Accidental Death,Agency,Hong Kong
POL-001662,CUST-01347,PROD-011,AGT-0040,Active,2023-01-28,2053-01-20,7265.51,272240.56,Semi-Annual,Credit Card,Preferred,"Hospital Cash,Accidental Death,Waiver of Premium",Digital,Hong Kong
POL-001663,CUST-01504,PROD-002,AGT-0049,Active,2018-08-02,2038-07-28,1820.52,37055.78,Quarterly,Credit Card,Declined,"Accidental Death,CI Rider,Hospital Cash",Agency,Vietnam
POL-001664,CUST-01361,PROD-013,AGT-0031,Active,2022-01-28,2023-01-28,2102.88,101902.02,Annual,Credit Card,Substandard,"Accidental Death,Disability,Waiver of Premium",Bancassurance,Hong Kong
POL-001665,CUST-00681,PROD-008,AGT-0033,Cancelled,2020-05-17,2021-05-17,2333.73,227818.7,Quarterly,Bank Transfer,Substandard,,Digital,Taiwan
POL-001666,CUST-00669,PROD-014,AGT-0039,Surrendered,2021-03-31,2022-03-31,5705.89,323408.76,Quarterly,Cash,Standard,Waiver of Premium,Bancassurance,Philippines
POL-001667,CUST-00945,PROD-013,AGT-0010,Surrendered,2021-02-20,2022-02-20,1520.6,137376.61,Semi-Annual,Bank Transfer,Preferred,"Accidental Death,CI Rider",Broker,South Korea
POL-001668,CUST-00672,PROD-014,AGT-0008,Active,2023-01-17,2024-01-17,5882.03,540185.36,Monthly,Credit Card,Declined,,Digital,Malaysia
POL-001669,CUST-00131,PROD-004,AGT-0029,Active,2021-08-08,2022-08-08,3281.62,153039.98,Annual,Auto-Debit,Declined,Hospital Cash,Digital,Indonesia
POL-001670,CUST-00230,PROD-002,AGT-0027,Active,2023-01-31,2043-01-26,2432.1,217235.08,Monthly,Cash,Standard,"CI Rider,Disability,Hospital Cash",Bancassurance,Indonesia
POL-001671,CUST-01836,PROD-002,AGT-0016,Cancelled,2018-03-16,2038-03-11,2615.62,256765.17,Quarterly,Bank Transfer,Standard,,Agency,Malaysia
POL-001672,CUST-01148,PROD-007,AGT-0015,Surrendered,2021-05-24,2022-05-24,1029.03,64494.75,Monthly,Auto-Debit,Substandard,,Agency,Hong Kong
POL-001673,CUST-01657,PROD-007,AGT-0040,Active,2020-03-06,2021-03-06,926.17,80774.12,Monthly,Bank Transfer,Substandard,"Accidental Death,Waiver of Premium",Digital,Hong Kong
POL-001674,CUST-01694,PROD-008,AGT-0029,Active,2020-06-20,2021-06-20,1457.44,137780.07,Monthly,Auto-Debit,Standard,"Hospital Cash,CI Rider,Waiver of Premium",Digital,Hong Kong
POL-001675,CUST-00283,PROD-006,AGT-0042,Active,2024-07-17,2025-07-17,356.22,30878.67,Quarterly,Bank Transfer,Declined,Disability,Digital,Philippines
POL-001676,CUST-00193,PROD-002,AGT-0027,Matured,2020-01-02,2039-12-28,1104.96,106186.94,Annual,Bank Transfer,Standard,Disability,Bancassurance,Malaysia
POL-001677,CUST-00131,PROD-013,AGT-0038,Active,2018-10-04,2019-10-04,2045.14,164357.27,Annual,Credit Card,Declined,"Disability,CI Rider,Accidental Death",Agency,Indonesia
POL-001678,CUST-00559,PROD-009,AGT-0038,Active,2018-09-21,2019-09-21,323.97,15578.07,Semi-Annual,Auto-Debit,Preferred,"Accidental Death,Hospital Cash,Disability",Agency,Malaysia
POL-001679,CUST-01819,PROD-015,AGT-0015,Lapsed,2018-03-02,2019-03-02,789.54,78441.77,Annual,Bank Transfer,Substandard,"Accidental Death,Disability",Agency,Thailand
POL-001680,CUST-00034,PROD-005,AGT-0011,Active,2023-05-02,2024-05-01,2159.75,202942.94,Semi-Annual,Bank Transfer,Standard,"Accidental Death,CI Rider",Digital,Mainland China
POL-001681,CUST-01595,PROD-005,AGT-0016,Active,2018-10-10,2019-10-10,2068.1,157351.43,Monthly,Cash,Declined,Disability,Agency,Hong Kong
POL-001682,CUST-00325,PROD-014,AGT-0030,Active,2022-12-04,2023-12-04,6071.67,507409.18,Annual,Cash,Declined,,Bancassurance,Singapore
POL-001683,CUST-01339,PROD-009,AGT-0027,Active,2018-04-19,2019-04-19,438.38,33402.99,Annual,Auto-Debit,Declined,"Waiver of Premium,CI Rider",Bancassurance,Singapore
POL-001684,CUST-01623,PROD-008,AGT-0017,Active,2023-12-28,2024-12-27,3358.8,277112.59,Annual,Credit Card,Declined,"CI Rider,Accidental Death",Digital,Singapore
POL-001685,CUST-01258,PROD-005,AGT-0037,Active,2019-01-18,2020-01-18,1917.83,112045.39,Monthly,Auto-Debit,Preferred,,Bancassurance,Indonesia
POL-001686,CUST-01873,PROD-003,AGT-0006,Lapsed,2018-02-22,2019-02-22,797.22,46693.74,Quarterly,Credit Card,Preferred,"Accidental Death,CI Rider,Hospital Cash",Broker,Hong Kong
POL-001687,CUST-00513,PROD-003,AGT-0038,Active,2024-01-21,2025-01-20,1451.88,115582.3,Quarterly,Bank Transfer,Substandard,,Agency,Thailand
POL-001688,CUST-01502,PROD-003,AGT-0040,Active,2020-03-25,2021-03-25,1091.74,80706.19,Semi-Annual,Auto-Debit,Substandard,"Hospital Cash,Disability",Digital,Philippines
POL-001689,CUST-01575,PROD-010,AGT-0031,Lapsed,2019-10-19,2020-10-18,470.54,43803.36,Quarterly,Auto-Debit,Substandard,"CI Rider,Waiver of Premium,Accidental Death",Bancassurance,Taiwan
POL-001690,CUST-00639,PROD-001,AGT-0027,Surrendered,2022-05-25,2027-05-24,4814.41,269358.85,Semi-Annual,Bank Transfer,Standard,"Waiver of Premium,Accidental Death,CI Rider",Bancassurance,Indonesia
POL-001691,CUST-00879,PROD-006,AGT-0013,Active,2023-01-29,2024-01-29,484.92,41594.14,Quarterly,Credit Card,Declined,"Disability,Waiver of Premium,Hospital Cash",Digital,Taiwan
POL-001692,CUST-00144,PROD-006,AGT-0033,Active,2018-11-11,2019-11-11,379.03,10080.93,Annual,Bank Transfer,Substandard,,Digital,Hong Kong
POL-001693,CUST-00749,PROD-014,AGT-0031,Active,2018-11-04,2019-11-04,2681.0,259534.48,Quarterly,Auto-Debit,Standard,Accidental Death,Bancassurance,Philippines
POL-001694,CUST-00650,PROD-014,AGT-0009,Active,2023-09-10,2024-09-09,6578.47,284510.33,Quarterly,Bank Transfer,Substandard,,Agency,Vietnam
POL-001695,CUST-01483,PROD-004,AGT-0011,Active,2021-12-24,2022-12-24,3972.48,121604.15,Quarterly,Bank Transfer,Standard,,Digital,Taiwan
POL-001696,CUST-01108,PROD-006,AGT-0033,Active,2019-04-28,2020-04-27,366.99,21475.45,Annual,Cash,Declined,Waiver of Premium,Digital,Singapore
POL-001697,CUST-00395,PROD-004,AGT-0032,Active,2019-11-26,2020-11-25,3166.36,130831.61,Quarterly,Cash,Substandard,,Digital,South Korea
POL-001698,CUST-00437,PROD-016,AGT-0027,Active,2024-01-01,2024-12-31,1461.05,59361.81,Monthly,Cash,Declined,,Bancassurance,Malaysia
POL-001699,CUST-01140,PROD-010,AGT-0021,Lapsed,2018-10-07,2019-10-07,556.75,11262.57,Semi-Annual,Cash,Substandard,Disability,Agency,Thailand
POL-001700,CUST-00689,PROD-003,AGT-0037,Active,2020-12-10,2021-12-10,819.74,77785.3,Semi-Annual,Bank Transfer,Substandard,,Bancassurance,Indonesia
POL-001701,CUST-01917,PROD-004,AGT-0004,Active,2023-03-07,2024-03-06,2516.02,85462.99,Annual,Bank Transfer,Preferred,"CI Rider,Hospital Cash",Agency,Malaysia
POL-001702,CUST-00097,PROD-005,AGT-0012,Surrendered,2021-10-09,2022-10-09,1702.31,155851.08,Quarterly,Bank Transfer,Declined,Hospital Cash,Direct,Singapore
POL-001703,CUST-00552,PROD-010,AGT-0044,Active,2024-05-24,2025-05-24,645.62,60908.58,Quarterly,Credit Card,Declined,"Disability,Accidental Death",Agency,Malaysia
POL-001704,CUST-00677,PROD-009,AGT-0028,Active,2023-04-07,2024-04-06,740.59,23610.64,Annual,Cash,Preferred,,Digital,Indonesia
POL-001705,CUST-01966,PROD-015,AGT-0021,Active,2018-11-26,2019-11-26,585.54,37168.84,Quarterly,Cash,Declined,"Waiver of Premium,Disability",Agency,Hong Kong
POL-001706,CUST-00941,PROD-007,AGT-0030,Active,2019-07-12,2020-07-11,1105.8,107293.16,Annual,Auto-Debit,Standard,CI Rider,Bancassurance,Indonesia
POL-001707,CUST-00142,PROD-010,AGT-0041,Lapsed,2021-12-28,2022-12-28,403.47,8888.56,Monthly,Auto-Debit,Declined,"Waiver of Premium,Hospital Cash",Agency,Thailand
POL-001708,CUST-01531,PROD-009,AGT-0036,Active,2021-05-16,2022-05-16,299.83,21328.84,Quarterly,Bank Transfer,Substandard,"Waiver of Premium,Accidental Death,Disability",Bancassurance,Philippines
POL-001709,CUST-01716,PROD-008,AGT-0023,Active,2018-09-20,2019-09-20,1395.97,82373.86,Annual,Bank Transfer,Declined,Disability,Bancassurance,Mainland China
POL-001710,CUST-01506,PROD-002,AGT-0023,Active,2024-01-17,2044-01-12,1535.46,149073.46,Semi-Annual,Bank Transfer,Substandard,,Bancassurance,Vietnam
POL-001711,CUST-00998,PROD-012,AGT-0039,Cancelled,2020-02-24,2030-02-21,4789.13,157274.99,Monthly,Credit Card,Substandard,"CI Rider,Accidental Death",Bancassurance,Hong Kong
POL-001712,CUST-01893,PROD-003,AGT-0049,Active,2020-10-24,2021-10-24,1398.22,94146.57,Quarterly,Cash,Substandard,,Agency,Hong Kong
POL-001713,CUST-01081,PROD-016,AGT-0024,Matured,2021-10-04,2022-10-04,1027.83,46871.45,Annual,Credit Card,Declined,"Disability,Waiver of Premium,Hospital Cash",Bancassurance,Thailand
POL-001714,CUST-00829,PROD-011,AGT-0005,Matured,2019-03-06,2049-02-26,10939.32,1056864.49,Annual,Auto-Debit,Substandard,"Accidental Death,Disability,Waiver of Premium",Agency,Mainland China
POL-001715,CUST-00973,PROD-015,AGT-0033,Matured,2021-08-15,2022-08-15,515.11,29315.01,Annual,Credit Card,Declined,,Digital,Hong Kong
POL-001716,CUST-01067,PROD-011,AGT-0048,Active,2021-10-21,2051-10-14,10720.57,649681.65,Semi-Annual,Cash,Substandard,Accidental Death,Direct,Hong Kong
POL-001717,CUST-01749,PROD-015,AGT-0046,Active,2022-02-04,2023-02-04,524.27,51341.27,Semi-Annual,Cash,Substandard,CI Rider,Agency,Malaysia
POL-001718,CUST-00930,PROD-002,AGT-0006,Active,2021-11-11,2041-11-06,2628.36,259722.12,Annual,Credit Card,Standard,"Accidental Death,CI Rider",Broker,Malaysia
POL-001719,CUST-01655,PROD-005,AGT-0002,Active,2018-07-04,2019-07-04,1615.78,65257.1,Monthly,Cash,Substandard,"Waiver of Premium,CI Rider,Hospital Cash",Digital,Taiwan
POL-001720,CUST-00823,PROD-010,AGT-0037,Active,2020-04-03,2021-04-03,670.98,26235.53,Quarterly,Bank Transfer,Preferred,Waiver of Premium,Bancassurance,Vietnam
POL-001721,CUST-00540,PROD-008,AGT-0042,Active,2019-09-26,2020-09-25,2016.14,86391.78,Quarterly,Bank Transfer,Standard,"CI Rider,Disability,Accidental Death",Digital,Philippines
POL-001722,CUST-00426,PROD-009,AGT-0032,Active,2024-11-05,2025-11-05,485.58,36820.79,Monthly,Credit Card,Preferred,,Digital,Singapore
POL-001723,CUST-00001,PROD-002,AGT-0002,Active,2020-04-20,2040-04-15,2782.02,222006.51,Monthly,Cash,Standard,"Hospital Cash,Disability,CI Rider",Digital,Hong Kong
POL-001724,CUST-01280,PROD-003,AGT-0026,Surrendered,2019-08-12,2020-08-11,2117.02,160009.88,Semi-Annual,Credit Card,Preferred,"Accidental Death,Hospital Cash",Agency,South Korea
POL-001725,CUST-00128,PROD-003,AGT-0010,Active,2019-06-30,2020-06-29,1917.78,126404.31,Quarterly,Auto-Debit,Preferred,"Hospital Cash,Accidental Death,CI Rider",Broker,Philippines
POL-001726,CUST-00150,PROD-015,AGT-0026,Active,2022-06-04,2023-06-04,895.74,44856.02,Quarterly,Bank Transfer,Standard,,Agency,Hong Kong
POL-001727,CUST-01680,PROD-002,AGT-0049,Active,2023-04-28,2043-04-23,2756.47,64928.38,Semi-Annual,Auto-Debit,Declined,,Agency,Thailand
POL-001728,CUST-01105,PROD-008,AGT-0019,Active,2024-04-09,2025-04-09,3259.22,134366.16,Semi-Annual,Credit Card,Declined,Waiver of Premium,Bancassurance,Philippines
POL-001729,CUST-01902,PROD-005,AGT-0014,Lapsed,2020-06-30,2021-06-30,963.16,43831.96,Semi-Annual,Cash,Declined,Waiver of Premium,Agency,Singapore
POL-001730,CUST-01715,PROD-016,AGT-0019,Cancelled,2018-10-20,2019-10-20,1158.56,100999.04,Quarterly,Cash,Substandard,,Bancassurance,Indonesia
POL-001731,CUST-00611,PROD-004,AGT-0025,Lapsed,2021-02-21,2022-02-21,3067.04,242108.79,Quarterly,Bank Transfer,Declined,Accidental Death,Bancassurance,Taiwan
POL-001732,CUST-00912,PROD-013,AGT-0003,Active,2019-10-15,2020-10-14,1902.73,82178.31,Annual,Bank Transfer,Substandard,"Hospital Cash,Waiver of Premium",Bancassurance,Singapore
POL-001733,CUST-00140,PROD-005,AGT-0005,Active,2024-09-24,2025-09-24,1781.57,116405.06,Semi-Annual,Bank Transfer,Substandard,Hospital Cash,Agency,Mainland China
POL-001734,CUST-01182,PROD-012,AGT-0016,Active,2018-01-31,2028-01-29,4816.98,316903.33,Annual,Credit Card,Substandard,"Hospital Cash,Disability",Agency,Indonesia
POL-001735,CUST-01389,PROD-004,AGT-0017,Active,2021-07-06,2022-07-06,1914.2,180666.25,Monthly,Bank Transfer,Declined,,Digital,Hong Kong
POL-001736,CUST-01294,PROD-015,AGT-0005,Active,2020-10-08,2021-10-08,851.95,60329.27,Semi-Annual,Bank Transfer,Standard,Waiver of Premium,Agency,Philippines
POL-001737,CUST-01648,PROD-001,AGT-0003,Active,2021-03-18,2026-03-17,4152.28,244199.43,Quarterly,Credit Card,Standard,,Bancassurance,Hong Kong
POL-001738,CUST-01078,PROD-010,AGT-0036,Lapsed,2022-11-03,2023-11-03,408.27,13890.94,Semi-Annual,Cash,Declined,Accidental Death,Bancassurance,Malaysia
POL-001739,CUST-00339,PROD-002,AGT-0048,Active,2021-08-12,2041-08-07,2609.26,111303.01,Monthly,Credit Card,Substandard,"CI Rider,Accidental Death,Hospital Cash",Direct,Indonesia
POL-001740,CUST-01500,PROD-005,AGT-0040,Active,2020-06-05,2021-06-05,1821.64,154233.17,Monthly,Cash,Standard,"Hospital Cash,CI Rider,Waiver of Premium",Digital,South Korea
POL-001741,CUST-01465,PROD-008,AGT-0022,Surrendered,2023-11-19,2024-11-18,3378.48,335461.19,Quarterly,Auto-Debit,Standard,"Hospital Cash,Accidental Death,Waiver of Premium",Agency,South Korea
POL-001742,CUST-00623,PROD-015,AGT-0031,Lapsed,2018-04-06,2019-04-06,358.1,22089.28,Annual,Cash,Preferred,"Accidental Death,Disability,CI Rider",Bancassurance,Philippines
POL-001743,CUST-00703,PROD-007,AGT-0035,Active,2019-10-08,2020-10-07,1558.89,122190.13,Quarterly,Bank Transfer,Declined,Accidental Death,Broker,Vietnam
POL-001744,CUST-00691,PROD-002,AGT-0028,Active,2020-05-02,2040-04-27,1634.17,60256.41,Quarterly,Bank Transfer,Standard,,Digital,Singapore
POL-001745,CUST-00533,PROD-014,AGT-0017,Cancelled,2022-10-03,2023-10-03,4785.93,450812.27,Quarterly,Credit Card,Substandard,"Waiver of Premium,Hospital Cash",Digital,Hong Kong
POL-001746,CUST-01424,PROD-006,AGT-0004,Active,2020-05-18,2021-05-18,595.76,16925.37,Monthly,Credit Card,Substandard,"Accidental Death,Disability",Agency,Hong Kong
POL-001747,CUST-00074,PROD-012,AGT-0049,Active,2018-06-27,2028-06-24,8685.83,210826.16,Quarterly,Auto-Debit,Standard,"Waiver of Premium,Disability,Hospital Cash",Agency,Indonesia
POL-001748,CUST-01084,PROD-016,AGT-0026,Active,2023-08-26,2024-08-25,817.26,50783.18,Semi-Annual,Bank Transfer,Preferred,"Accidental Death,CI Rider",Agency,Malaysia
POL-001749,CUST-00901,PROD-013,AGT-0034,Active,2021-12-11,2022-12-11,1417.2,69863.77,Semi-Annual,Auto-Debit,Preferred,CI Rider,Bancassurance,Taiwan
POL-001750,CUST-01012,PROD-011,AGT-0002,Active,2018-12-21,2048-12-13,11220.8,355859.06,Annual,Cash,Substandard,"Accidental Death,Disability",Digital,Thailand
POL-001751,CUST-01563,PROD-006,AGT-0006,Matured,2022-10-05,2023-10-05,489.98,33832.66,Quarterly,Bank Transfer,Standard,"Disability,CI Rider",Broker,Hong Kong
POL-001752,CUST-00156,PROD-010,AGT-0012,Lapsed,2018-03-31,2019-03-31,608.27,46249.87,Annual,Cash,Declined,Waiver of Premium,Direct,Taiwan
POL-001753,CUST-00363,PROD-009,AGT-0004,Lapsed,2021-04-02,2022-04-02,555.01,34070.37,Quarterly,Cash,Preferred,Waiver of Premium,Agency,Thailand
